sku,brand,title,product_type,product_type_id,category_id,category_l1,category_l2,category_l3
3G-602-410-04-070/0,Fissler,Fissler 602-410-04-070/0 Vitaquick Premium Cooker With Tripod 22CM 4.5L,Pressure Cooker,pressure-cooker,kitchen-and-dining/cookware-and-bakeware/pressure-cookers,Kitchen & Dining,Cookware & Bakeware,Pressure Cookers
3G-602-410-06-000/0,Fissler,Fissler 602-410-06-000/0 VQ Premium Pressure Cooker - 22cm - 6L,Pressure Cooker,pressure-cooker,kitchen-and-dining/cookware-and-bakeware/pressure-cookers,Kitchen & Dining,Cookware & Bakeware,Pressure Cookers
3G-602-410-06-070/0,Fissler,Fissler 602-410-06-070/0 Vitaquick Premium Cooker With Tripod 22CM 6L,Pressure Cooker,pressure-cooker,kitchen-and-dining/cookware-and-bakeware/pressure-cookers,Kitchen & Dining,Cookware & Bakeware,Pressure Cookers
3G-602-810-08-000/0,Fissler,Fissler 602-810-08-000/00 Premium Pressue Cooker 26cm 8.0L,Pressure Cooker,pressure-cooker,kitchen-and-dining/cookware-and-bakeware/pressure-cookers,Kitchen & Dining,Cookware & Bakeware,Pressure Cookers
3G-602-810-08-070/0,Fissler,Fissler 602-810-08-070/0 Vitaquick Premium Cooker With Tripod 22 CM 8L,Pressure Cooker,pressure-cooker,kitchen-and-dining/cookware-and-bakeware/pressure-cookers,Kitchen & Dining,Cookware & Bakeware,Pressure Cookers
3G-602-810-10-000/0,Fissler,Fissler 602-810-10-000/0 Vitaquick Premium Pressure Cooker 26 cm 10L,Pressure Cooker,pressure-cooker,kitchen-and-dining/cookware-and-bakeware/pressure-cookers,Kitchen & Dining,Cookware & Bakeware,Pressure Cookers
3G-602-810-10-070/0,Fissler,Fissler 602-810-10-070/0 Vitaquick Premium Cooker With Tripod 22CM 10L,Pressure Cooker,pressure-cooker,kitchen-and-dining/cookware-and-bakeware/pressure-cookers,Kitchen & Dining,Cookware & Bakeware,Pressure Cookers
3G-620-300-04-070/0,Fissler,"Fissler 620-300-04-070/0 Vitavit Premium Pressure Cooker 22cm, 4.5L",Pressure Cooker,pressure-cooker,kitchen-and-dining/cookware-and-bakeware/pressure-cookers,Kitchen & Dining,Cookware & Bakeware,Pressure Cookers
3G-622-412-06-070/0,Fissler,Fissler 622-412-06-070/0 Vitavit Premium Pressure Cooker with Steamer Insert 6L,Pressure Cooker,pressure-cooker,kitchen-and-dining/cookware-and-bakeware/pressure-cookers,Kitchen & Dining,Cookware & Bakeware,Pressure Cookers
3G-045-801-28-100/0,Fissler,Fissler 045-801-28-100/0 Cenit Induction Wok Pan 28cm,Wok,wok,kitchen-and-dining/cookware-and-bakeware/woks,Kitchen & Dining,Cookware & Bakeware,Woks
3G-100-800-32-100/0,Fissler,Fissler 100-800-32-100/0 Adamant Wok Pan 32cm,Wok,wok,kitchen-and-dining/cookware-and-bakeware/woks,Kitchen & Dining,Cookware & Bakeware,Woks
3G-157-805-28-100/0,Fissler,Fissler 157-805-28-100/0 Adamant Non-Stick Wok Pan 28cm,Wok,wok,kitchen-and-dining/cookware-and-bakeware/woks,Kitchen & Dining,Cookware & Bakeware,Woks
CED-IZZY-224638,Midea,Izzy Dual XXXL 11lt Air Fryer,Air Fryer,air-fryer,kitchen-and-dining/countertop-cooking-appliances/air-fryers,Kitchen & Dining,Countertop Cooking Appliances,Air Fryers
CED-IZZY-224915,Midea,Izzy Dual XXL 10lt Air Fryer,Air Fryer,air-fryer,kitchen-and-dining/countertop-cooking-appliances/air-fryers,Kitchen & Dining,Countertop Cooking Appliances,Air Fryers
MR-470006,Morphy Richards,Morphy Richards 470006 Intellisteam 1600W Kitchen Food Steamer,Food Steamer,food-steamer,kitchen-and-dining/countertop-cooking-appliances/food-steamers,Kitchen & Dining,Countertop Cooking Appliances,Food Steamers
MR-48755,Morphy Richards,"Morphy Richards 48755 Food Steamer 3-Tier, Stainless Steel",Food Steamer,food-steamer,kitchen-and-dining/countertop-cooking-appliances/food-steamers,Kitchen & Dining,Countertop Cooking Appliances,Food Steamers
CED-MD-MMOP01MZ-BK,Midea,"Midea MMOP01MZ-BK Microwave Oven, Black",Microwave Oven,microwave-oven,kitchen-and-dining/countertop-cooking-appliances/microwave-ovens,Kitchen & Dining,Countertop Cooking Appliances,Microwave Ovens
CED-MMO-AG25VB(BK),Midea,"MIidea Microwave Oven with Grill Function 25L 900W, Black",Microwave Oven,microwave-oven,kitchen-and-dining/countertop-cooking-appliances/microwave-ovens,Kitchen & Dining,Countertop Cooking Appliances,Microwave Ovens
IT69166,Wilson,"WILSON WMO2075LABK.UK Microwave 20 Litres, Black",Microwave Oven,microwave-oven,kitchen-and-dining/countertop-cooking-appliances/microwave-ovens,Kitchen & Dining,Countertop Cooking Appliances,Microwave Ovens
3W-AR1F402,Ardes,Ardes AR1F402 ARON Portable Induction Hob 2000W Digital,Portable Hob,portable-hob,kitchen-and-dining/countertop-cooking-appliances/portable-hobs-and-cooking-plates,Kitchen & Dining,Countertop Cooking Appliances,Portable Hobs & Cooking Plates
IT64530,LIFE,LIFE 221-0378 Single Electric Ceramic Hob,Portable Hob,portable-hob,kitchen-and-dining/countertop-cooking-appliances/portable-hobs-and-cooking-plates,Kitchen & Dining,Countertop Cooking Appliances,Portable Hobs & Cooking Plates
IT70610,Ufesa,"UFESA AR4080 Rice Cooker, Black",Rice & Slow Cooker,rice-and-slow-cooker,kitchen-and-dining/countertop-cooking-appliances/rice-and-slow-cookers,Kitchen & Dining,Countertop Cooking Appliances,Rice & Slow Cookers
MR-460017,Morphy Richards,"Morphy Richards 460017 Slow Cooker 3.5L, Stainless Steel",Rice & Slow Cooker,rice-and-slow-cooker,kitchen-and-dining/countertop-cooking-appliances/rice-and-slow-cookers,Kitchen & Dining,Countertop Cooking Appliances,Rice & Slow Cookers
RH-25630,Russell Hobbs,"Russell Hobbs 25630 Sous Vide and Slow Cooker - Black, 6.5L",Rice & Slow Cooker,rice-and-slow-cooker,kitchen-and-dining/countertop-cooking-appliances/rice-and-slow-cookers,Kitchen & Dining,Countertop Cooking Appliances,Rice & Slow Cookers
RH-27030,Russell Hobbs,Russell Hobbs 27030 Medium Rice Cooker/Steamer,Rice & Slow Cooker,rice-and-slow-cooker,kitchen-and-dining/countertop-cooking-appliances/rice-and-slow-cookers,Kitchen & Dining,Countertop Cooking Appliances,Rice & Slow Cookers
AMZ-DE-B0FJ8ZVCVW,,"Ninja NC502EU CREAMi Deluxe Ice and Ice Drink Machine with 2 Cups, 10 Functions, Makes Ice Cream, Gelato, Sorbet, Frozen Yoghurt, Milkshakes, Slushi & More, 2-in-1 Flavour Option, Silver",Speciality Cooking Appliance,speciality-cooking-appliance,kitchen-and-dining/countertop-cooking-appliances/speciality-cooking-appliances,Kitchen & Dining,Countertop Cooking Appliances,Speciality Cooking Appliances
HADJ-GAS-42800,Gastroback,"Gastroback 42800 Design Mini Egg Cooker, 350W, Black / Stainless Steel",Speciality Cooking Appliance,speciality-cooking-appliance,kitchen-and-dining/countertop-cooking-appliances/speciality-cooking-appliances,Kitchen & Dining,Countertop Cooking Appliances,Speciality Cooking Appliances
MR-245742,Morphy Richards,"Morphy Richards 245742 Signature Toaster 4Slice, Copper",Toaster,toaster,kitchen-and-dining/countertop-cooking-appliances/toasters,Kitchen & Dining,Countertop Cooking Appliances,Toasters
MR-245743,Morphy Richards,"Morphy Richards 245743 Signature Toaster 4Slice, Gold",Toaster,toaster,kitchen-and-dining/countertop-cooking-appliances/toasters,Kitchen & Dining,Countertop Cooking Appliances,Toasters
RH-24371,Russell Hobbs,Russell Hobbs 24371 Inspire Toaster Black,Toaster,toaster,kitchen-and-dining/countertop-cooking-appliances/toasters,Kitchen & Dining,Countertop Cooking Appliances,Toasters
ATH-BORBONE-CLASSIC-COFFEE-BEANS-1KG,,Borbone Crema Classica 1000g Coffee Beans - Aromatico,Coffee,coffee,kitchen-and-dining/food-and-beverages/coffee,Kitchen & Dining,Food & Beverages,Coffee
ATH-LAIKO-GOLD200-PO3,Laiko Kafekoptio,3 x Laiko GOLD Cyprus Traditional Coffee 200g,Coffee,coffee,kitchen-and-dining/food-and-beverages/coffee,Kitchen & Dining,Food & Beverages,Coffee
ATH-NES-CLAS-2.7KG,Nescafe,Nescafe Classic Instant Coffee 2.75 Kg,Coffee,coffee,kitchen-and-dining/food-and-beverages/coffee,Kitchen & Dining,Food & Beverages,Coffee
ATH-NES-CLAS-200G,Nescafe,Nescafe Classic Instant Coffee 200g,Coffee,coffee,kitchen-and-dining/food-and-beverages/coffee,Kitchen & Dining,Food & Beverages,Coffee
ATH-NES-CLAS-200G-PO2,Nescafe,2 x Nescafe Classic Instant Coffee 200g,Coffee,coffee,kitchen-and-dining/food-and-beverages/coffee,Kitchen & Dining,Food & Beverages,Coffee
ATH-NES-CLAS-700G,Nescafe,Nescafe Classic Instant Coffee 700g,Coffee,coffee,kitchen-and-dining/food-and-beverages/coffee,Kitchen & Dining,Food & Beverages,Coffee
ATH-NES-CLAS-DECAF-200G,Nescafe,Nescafe Classic Decaf Instant Coffee 200g,Coffee,coffee,kitchen-and-dining/food-and-beverages/coffee,Kitchen & Dining,Food & Beverages,Coffee
ATH-NES-COLOMBIA-100G,Nescafe,Nescafe Gold Blend Origins Cap Colombia Instant Coffee 100g,Coffee,coffee,kitchen-and-dining/food-and-beverages/coffee,Kitchen & Dining,Food & Beverages,Coffee
VE-10010002,Nescafe,Nescafe Classic Instant Coffee 200g,Coffee,coffee,kitchen-and-dining/food-and-beverages/coffee,Kitchen & Dining,Food & Beverages,Coffee
VAS-VARIOUS-CAPSULES,,Various Nespresso Capsules,Coffee Capsules,coffee-capsules,kitchen-and-dining/food-and-beverages/coffee-capsules,Kitchen & Dining,Food & Beverages,Coffee Capsules
ATH-NOUNOU-LIGHTx50,Nounou,Nounou Evapore Light Milk x10,Grocery,grocery,kitchen-and-dining/food-and-beverages/milk-and-grocery,Kitchen & Dining,Food & Beverages,Milk & Grocery
CED-224106,Midea,IZZY IZ-6904 Multi Blender 2 in 1,Blender,blender,kitchen-and-dining/food-preparation-appliances/blenders,Kitchen & Dining,Food Preparation Appliances,Blenders
CED-224140,Midea,"IZZY IZ-1701 Hand Blender, Chop 2 in 1",Blender,blender,kitchen-and-dining/food-preparation-appliances/blenders,Kitchen & Dining,Food Preparation Appliances,Blenders
IT50448,Kenwood,"Kenwood BLP41.A0WH Blend-X Fresh Blender – 2L Capacity, 650W Motor, 3 Speeds + Pulse, Ice Crush Function, Stainless Steel Blades, Dishwasher-Safe Parts – White",Blender,blender,kitchen-and-dining/food-preparation-appliances/blenders,Kitchen & Dining,Food Preparation Appliances,Blenders
IT58186,Nutribullet,"Nutribullet NB606DG Blender, Metallic Grey",Blender,blender,kitchen-and-dining/food-preparation-appliances/blenders,Kitchen & Dining,Food Preparation Appliances,Blenders
IT58187,Nutribullet,"Nutribullet NB907CP Pro Blender, Gold",Blender,blender,kitchen-and-dining/food-preparation-appliances/blenders,Kitchen & Dining,Food Preparation Appliances,Blenders
IT58188,Nutribullet,"Nutribullet NBF500DG Blender Combo, Black",Blender,blender,kitchen-and-dining/food-preparation-appliances/blenders,Kitchen & Dining,Food Preparation Appliances,Blenders
IT65827,Nutribullet,"Nutribullet MBR06B Magicbullet Blender, Black",Blender,blender,kitchen-and-dining/food-preparation-appliances/blenders,Kitchen & Dining,Food Preparation Appliances,Blenders
IT68853,Ninja,Ninja TB401EU Detect Power Blender & Processor Pro,Blender,blender,kitchen-and-dining/food-preparation-appliances/blenders,Kitchen & Dining,Food Preparation Appliances,Blenders
IT69283,Nutribullet,"Nutribullet NBP003NBL To Go Blender,  Navy Blue",Blender,blender,kitchen-and-dining/food-preparation-appliances/blenders,Kitchen & Dining,Food Preparation Appliances,Blenders
IT69287,Nutribullet,"Nutribullet NB907MASN Pro Blender, Cream",Blender,blender,kitchen-and-dining/food-preparation-appliances/blenders,Kitchen & Dining,Food Preparation Appliances,Blenders
IT69478,Nutribullet,"Nutribullet NB1206DG Blender, Grey",Blender,blender,kitchen-and-dining/food-preparation-appliances/blenders,Kitchen & Dining,Food Preparation Appliances,Blenders
IT70079,Nutribullet,"Nutribullet To Go Blender, Light Blue",Blender,blender,kitchen-and-dining/food-preparation-appliances/blenders,Kitchen & Dining,Food Preparation Appliances,Blenders
IT70082,Nutribullet,"Nutribullet NB907MAJD Pro Blender, Green",Blender,blender,kitchen-and-dining/food-preparation-appliances/blenders,Kitchen & Dining,Food Preparation Appliances,Blenders
IT73900,Nutribullet,"Nutribullet NBP013BL Flex To Go Blender, Blue",Blender,blender,kitchen-and-dining/food-preparation-appliances/blenders,Kitchen & Dining,Food Preparation Appliances,Blenders
IT73901,Nutribullet,"Nutribullet NBP013GM Flex To Go Blender, Metallic Grey",Blender,blender,kitchen-and-dining/food-preparation-appliances/blenders,Kitchen & Dining,Food Preparation Appliances,Blenders
IT73902,Nutribullet,"Nutribullet  NBP013W Flex To Go Blender, White",Blender,blender,kitchen-and-dining/food-preparation-appliances/blenders,Kitchen & Dining,Food Preparation Appliances,Blenders
IT74505,Nutribullet,"Nutribullet NBP013VT Flex Port Blender, Purple",Blender,blender,kitchen-and-dining/food-preparation-appliances/blenders,Kitchen & Dining,Food Preparation Appliances,Blenders
MR-403060,Morphy Richards,"Morphy Richards 403060 Compact Blender, Blue",Blender,blender,kitchen-and-dining/food-preparation-appliances/blenders,Kitchen & Dining,Food Preparation Appliances,Blenders
NBP013OR,Nutribullet,"Nutribullet NBP013OR Flex Port Blender, Orange",Blender,blender,kitchen-and-dining/food-preparation-appliances/blenders,Kitchen & Dining,Food Preparation Appliances,Blenders
RH-23180,Russell Hobbs,Russell Hobbs 23180 Nutriboost Blender,Blender,blender,kitchen-and-dining/food-preparation-appliances/blenders,Kitchen & Dining,Food Preparation Appliances,Blenders
08-MMR08R2,Bosch,"Bosch MMR08R2 Food Chopper, 400W, Red/Grey",Food Processor,food-processor,kitchen-and-dining/food-preparation-appliances/food-processors-and-choppers,Kitchen & Dining,Food Preparation Appliances,Food Processors & Choppers
IT48755,Kenwood,Kenwood FDM301SS MultiPro Compact Food Processor,Food Processor,food-processor,kitchen-and-dining/food-preparation-appliances/food-processors-and-choppers,Kitchen & Dining,Food Preparation Appliances,Food Processors & Choppers
IT57048,Kenwood,"Kenwood CHP61.100WH Easy Chop Chopper, 0.5L Bowl, 2 Speeds, White",Food Processor,food-processor,kitchen-and-dining/food-preparation-appliances/food-processors-and-choppers,Kitchen & Dining,Food Preparation Appliances,Food Processors & Choppers
IT66901,Cuisinart,Cuisinart FP8U Easy Prep Pro Food Processor – 1.9L Capacity,Food Processor,food-processor,kitchen-and-dining/food-preparation-appliances/food-processors-and-choppers,Kitchen & Dining,Food Preparation Appliances,Food Processors & Choppers
08-MCP3000,Bosch,"Bosch MCP3000 Juicer, White",Juicer,juicer,kitchen-and-dining/food-preparation-appliances/juicers-and-citrus-presses,Kitchen & Dining,Food Preparation Appliances,Juicers & Citrus Presses
3V-JU370810,Moulinex,"Moulinex JU370810 Frutelia Plus Juicer, Black",Juicer,juicer,kitchen-and-dining/food-preparation-appliances/juicers-and-citrus-presses,Kitchen & Dining,Food Preparation Appliances,Juicers & Citrus Presses
92-HR2738/00,Philips,"Philips HR2738/00 Daily Collection Citrus Press 25W, White",Juicer,juicer,kitchen-and-dining/food-preparation-appliances/juicers-and-citrus-presses,Kitchen & Dining,Food Preparation Appliances,Juicers & Citrus Presses
RH-22760,Russell Hobbs,Russell Hobbs 22760 Classics Citrus Press,Juicer,juicer,kitchen-and-dining/food-preparation-appliances/juicers-and-citrus-presses,Kitchen & Dining,Food Preparation Appliances,Juicers & Citrus Presses
08-MFW67440,Bosch,"Bosch Meat Grinder with a Power of 700 W MFW67440, Black / Silver",Meat Grinder,meat-grinder,kitchen-and-dining/food-preparation-appliances/meat-grinders,Kitchen & Dining,Food Preparation Appliances,Meat Grinders
CED-223636,Izzy,"IZZY  IZ-1500 Spicy Stand Mixer, Red",Stand Mixer,stand-mixer,kitchen-and-dining/food-preparation-appliances/stand-and-hand-mixers,Kitchen & Dining,Food Preparation Appliances,Stand & Hand Mixers
HADJ-A-5KSM180WSBEG,,KitchenAid 5KSM180WSBEG Artisan Mixer 4.8L Evergreen,Stand Mixer,stand-mixer,kitchen-and-dining/food-preparation-appliances/stand-and-hand-mixers,Kitchen & Dining,Food Preparation Appliances,Stand & Hand Mixers
LE-3233,Leifheit,"Leifheit 3233 Vacuum Food Storage Container Set – 3-Piece Set with 500ml, 800ml, and 1400ml Containers, Includes Hose with Adapter, Compatible with Vacu Power Vacuum Appliances",Vacuum Sealer & Container,vacuum-sealer-and-container,kitchen-and-dining/food-preparation-appliances/vacuum-sealers-and-food-storage,Kitchen & Dining,Food Preparation Appliances,Vacuum Sealers & Food Storage
LE-3238,Leifheit,Leifheit 3238 Vacuum Sealer Rolls 30X600CM,Vacuum Sealer & Container,vacuum-sealer-and-container,kitchen-and-dining/food-preparation-appliances/vacuum-sealers-and-food-storage,Kitchen & Dining,Food Preparation Appliances,Vacuum Sealers & Food Storage
3G-059-057-30-000/0,Fissler,Fissler 059-057-30-000/0 Black Edition Spaghetti Lifter,Cooking Utensil,cooking-utensil,kitchen-and-dining/kitchen-tools-and-gadgets/cooking-utensils,Kitchen & Dining,Kitchen Tools & Gadgets,Cooking Utensils
3G-084-028-07-000/0,Fissler,Fissler Original Profi Vegerable/Rice Spoon,Cooking Utensil,cooking-utensil,kitchen-and-dining/kitchen-tools-and-gadgets/cooking-utensils,Kitchen & Dining,Kitchen Tools & Gadgets,Cooking Utensils
LAG-5.1553,Victorinox,"Victorinox Swiss Classic Table Spoon, Black",Cooking Utensil,cooking-utensil,kitchen-and-dining/kitchen-tools-and-gadgets/cooking-utensils,Kitchen & Dining,Kitchen Tools & Gadgets,Cooking Utensils
3G-088-013-20-000/0,Fissler,Fissler 088-013-20-000/0 Profession Deba Knife (one-sided blade) 20cm,Kitchen Knife,kitchen-knife,kitchen-and-dining/kitchen-tools-and-gadgets/kitchen-knives,Kitchen & Dining,Kitchen Tools & Gadgets,Kitchen Knives
LAG-5.2033.22,Victorinox,Fibrox Carving Knife 22cm Wavy Edge,Kitchen Knife,kitchen-knife,kitchen-and-dining/kitchen-tools-and-gadgets/kitchen-knives,Kitchen & Dining,Kitchen Tools & Gadgets,Kitchen Knives
LAG-5.5103.10,Victorinox,Victorinox Fibrox Rabbit Knife 10cm,Kitchen Knife,kitchen-knife,kitchen-and-dining/kitchen-tools-and-gadgets/kitchen-knives,Kitchen & Dining,Kitchen Tools & Gadgets,Kitchen Knives
LAG-6.7113.31,Victorinox,"Victorinox 6.7113.31 Swiss Classic Paring Knife Set with Peeler, Black (3 Pieces)",Kitchen Knife,kitchen-knife,kitchen-and-dining/kitchen-tools-and-gadgets/kitchen-knives,Kitchen & Dining,Kitchen Tools & Gadgets,Kitchen Knives
LAG-6.8633.26B,Victorinox,Victorinox Swiss Classic Pastry Knife Wavy 26 Cm,Kitchen Knife,kitchen-knife,kitchen-and-dining/kitchen-tools-and-gadgets/kitchen-knives,Kitchen & Dining,Kitchen Tools & Gadgets,Kitchen Knives
BE-KS19 FRESH,Beurer,"Beurer KS19 Digital Kitchen Scale, Fresh",Kitchen Scale & Thermometer,kitchen-scale-and-thermometer,kitchen-and-dining/kitchen-tools-and-gadgets/kitchen-scales-and-thermometers,Kitchen & Dining,Kitchen Tools & Gadgets,Kitchen Scales & Thermometers
BE-KS19-BLACK,Beurer,"Beurer KS19 Kitchen Scale, Black",Kitchen Scale & Thermometer,kitchen-scale-and-thermometer,kitchen-and-dining/kitchen-tools-and-gadgets/kitchen-scales-and-thermometers,Kitchen & Dining,Kitchen Tools & Gadgets,Kitchen Scales & Thermometers
BE-KS19-SLATE,Beurer,"Beurer KS19 Sequence Kitchen Scale, Black With White Stripes",Kitchen Scale & Thermometer,kitchen-scale-and-thermometer,kitchen-and-dining/kitchen-tools-and-gadgets/kitchen-scales-and-thermometers,Kitchen & Dining,Kitchen Tools & Gadgets,Kitchen Scales & Thermometers
LE-3095,Leifheit,"Leifheit 3095 Digital Universal Kitchen Thermometer – Fast and Precise Food Thermometer with LCD Display, Foldable Probe, and Timer Function for Meat, Liquids, and Baking – Easy-to-Clean Design",Kitchen Scale & Thermometer,kitchen-scale-and-thermometer,kitchen-and-dining/kitchen-tools-and-gadgets/kitchen-scales-and-thermometers,Kitchen & Dining,Kitchen Tools & Gadgets,Kitchen Scales & Thermometers
3G-088-015-04-001/0,,Fissler 088-015-04-001/0 Profession Magnetic Knife Block 5-piece Set,Knife Sharpener & Block,knife-sharpener-and-block,kitchen-and-dining/kitchen-tools-and-gadgets/knife-sharpeners-blocks-and-care,Kitchen & Dining,Kitchen Tools & Gadgets,"Knife Sharpeners, Blocks & Care"
